subject	activity.name	tBodyAcc.mean...X	tBodyAcc.mean...Y	tBodyAcc.mean...Z	tBodyAcc.std...X	tBodyAcc.std...Y	tBodyAcc.std...Z	tGravityAcc.mean...X	tGravityAcc.mean...Y	tGravityAcc.mean...Z	tGravityAcc.std...X	tGravityAcc.std...Y	tGravityAcc.std...Z	tBodyAccJerk.mean...X	tBodyAccJerk.mean...Y	tBodyAccJerk.mean...Z	tBodyAccJerk.std...X	tBodyAccJerk.std...Y	tBodyAccJerk.std...Z	tBodyGyro.mean...X	tBodyGyro.mean...Y	tBodyGyro.mean...Z	tBodyGyro.std...X	tBodyGyro.std...Y	tBodyGyro.std...Z	tBodyGyroJerk.mean...X	tBodyGyroJerk.mean...Y	tBodyGyroJerk.mean...Z	tBodyGyroJerk.std...X	tBodyGyroJerk.std...Y	tBodyGyroJerk.std...Z	tBodyAccMag.mean..	tBodyAccMag.std..	tGravityAccMag.mean..	tGravityAccMag.std..	tBodyAccJerkMag.mean..	tBodyAccJerkMag.std..	tBodyGyroMag.mean..	tBodyGyroMag.std..	tBodyGyroJerkMag.mean..	tBodyGyroJerkMag.std..	fBodyAcc.mean...X	fBodyAcc.mean...Y	fBodyAcc.mean...Z	fBodyAcc.std...X	fBodyAcc.std...Y	fBodyAcc.std...Z	fBodyAcc.meanFreq...X	fBodyAcc.meanFreq...Y	fBodyAcc.meanFreq...Z	fBodyAccJerk.mean...X	fBodyAccJerk.mean...Y	fBodyAccJerk.mean...Z	fBodyAccJerk.std...X	fBodyAccJerk.std...Y	fBodyAccJerk.std...Z	fBodyAccJerk.meanFreq...X	fBodyAccJerk.meanFreq...Y	fBodyAccJerk.meanFreq...Z	fBodyGyro.mean...X	fBodyGyro.mean...Y	fBodyGyro.mean...Z	fBodyGyro.std...X	fBodyGyro.std...Y	fBodyGyro.std...Z	fBodyGyro.meanFreq...X	fBodyGyro.meanFreq...Y	fBodyGyro.meanFreq...Z	fBodyAccMag.mean..	fBodyAccMag.std..	fBodyAccMag.meanFreq..	fBodyBodyAccJerkMag.mean..	fBodyBodyAccJerkMag.std..	fBodyBodyAccJerkMag.meanFreq..	fBodyBodyGyroMag.mean..	fBodyBodyGyroMag.std..	fBodyBodyGyroMag.meanFreq..	fBodyBodyGyroJerkMag.mean..	fBodyBodyGyroJerkMag.std..	fBodyBodyGyroJerkMag.meanFreq..	angle.tBodyAccMean.gravity.	angle.tBodyAccJerkMean..gravityMean.	angle.tBodyGyroMean.gravityMean.	angle.tBodyGyroJerkMean.gravityMean.	angle.X.gravityMean.	angle.Y.gravityMean.	angle.Z.gravityMean.
22	WALKING_UPSTAIRS	2.65639153809524	-2.72670489761905	-3.5940916952381	3.41175174285714	3.06124290952381	-3.45253410952381	8.89454382857143	-3.3682691	-2.12874811666667	-9.4063384047619	-9.41620221904762	-9.13153632142857	0.870852104761905	0.756515221428571	0.180934269047619	-0.17442065952381	-0.741621314285714	-4.71703304761905	1.8660404952381	-2.01657088095238	1.03691971190476	-3.41375065714286	-4.89417908809524	-3.01222718571429	-1.80133567619048	0.0734105047619048	-1.2618764547619	-3.96699215238095	-7.04255415	-5.15697758571429	2.10282608333333	-3.00306619047619	2.10282608333333	-3.00306619047619	-2.61935438571429	-1.75555378095238	-3.32818672142857	-2.51235248571429	-5.68111869047619	-6.75633024285714	-2.58552300714286	2.56096367619048	-2.74895545238095	3.44677709285714	2.9190247	-2.87306403095238	-2.80420952619048	-1.08903540238095	-1.09118045	-0.865957138095238	-0.873630419047619	-4.14448875714286	-2.03708225	-1.59815093095238	-5.28567802619048	0.742744319047619	-2.91807471428571	-1.89908225952381	-2.81550968095238	-5.23943751666667	-2.32685650714286	-3.8287280047619	-4.73882071666667	-2.32153009047619	-2.55406169761905	-2.38156833333333	-2.12810926666667	-2.32249625952381	-3.34126221428571	2.9374477	-1.00191746904762	-2.01979848333333	3.34250264047619	-3.69902	-2.27223382857143	-2.89798445	-6.67996003333333	-7.09870534523809	3.46463135	0.37799985952381	-0.173831145238095	-3.12935454047619	0.644436247619048	-6.56388436904762	3.17875941428571	0.0891294692238095
23	LAYING	2.89234328611111	-2.16553835833333	-1.96956416666667	-9.56756363194445	-9.76309827361111	-9.73223495416667	-3.91564962777778	4.38434067361111	9.18782825277778	-9.47948758194445	-9.82794562916667	-9.76780462083333	6.95012119583333	3.3616188	-0.758066790277778	-9.86360446805556	-9.88611616666667	-9.84663476666667	-1.48055335138889	-6.21359815	7.22543668333333	-9.81849400972222	-9.59195236388889	-9.83920132638889	-5.76990606944444	-3.75821411944444	-5.34926583611111	-9.85027850416667	-9.79427763472222	-9.94908984861111	-9.62959196805556	-9.57871990555556	-9.62959196805556	-9.57871990555556	-9.87010197361111	-9.86685651527778	-9.49418000972222	-9.57227585972222	-9.84557478611111	-9.81314831666667	-9.70037238333333	-9.82072295833333	-9.77515213888889	-9.52410957638889	-9.74304149166667	-9.72261283055555	-4.28275330972222	0.717177815277778	3.65830457916667	-9.86204659166667	-9.88230264166667	-9.82415511805556	-9.87840852638889	-9.89995616944444	-9.85502011944445	2.47784073333333	2.03069755416667	2.89225435694444	-9.79676078055556	-9.6846913625	-9.84238807777778	-9.82665212638889	-9.54997309583333	-9.8531784125	0.8543591125	-1.17378765	2.93263425833333	-9.67747053194444	-9.58465695416667	0.0909109902777778	-9.85905703888889	-9.86540200694444	3.57435609027778	-9.66239347916667	-9.59025538194444	1.00048903055556	-9.81846854305556	-9.8158514125	2.81817492083333	0.4810257375	0.57982565	0.916437973611111	0.553022013888889	5.33234986111111	-2.32646383194444	-0.781769061527778
23	SITTING	2.73351251617647	-1.69461786617647	-2.34137567058824	-9.87607636617647	-9.34933559264706	-9.02398058382353	9.36509242941177	3.66739546323529	-1.75826163088235	-9.84536722205882	-9.60917426323529	-9.23953600294118	7.26170866029412	1.83182761911765	-0.182990147058823	-9.84561803823529	-9.78045837794118	-9.75978995	-3.09097161617647	-4.84444449117647	4.70758459264706	-9.80363734264706	-9.48109526029412	-9.597186325	-7.60220158529412	-3.65294923088235	-4.42906620147059	-9.87084633970588	-9.80727445294118	-9.88130142058824	-9.3084547882353	-9.24963263235294	-9.3084547882353	-9.24963263235294	-9.82375503382353	-9.73668776323529	-9.36593426911765	-9.37006097352941	-9.86514066029412	-9.79226997941177	-9.86325670882353	-9.53460406470588	-9.42031166764706	-9.88345258235294	-9.30781487205882	-8.89976034558824	1.54697632647059	2.25264488823529	1.03052361617647	-9.84550863529412	-9.78136218235294	-9.72656226029412	-9.86019630441177	-9.79564696911765	-9.77936447205882	2.91504018088235	-0.608482161764706	0.667081938235294	-9.77149986617647	-9.57920288823529	-9.65428833529412	-9.81523241176471	-9.43733421029412	-9.61914054264706	0.571482948529412	-0.896862675	1.16780227647059	-9.45837830147059	-9.27090118382353	1.59081440735294	-9.74121466764706	-9.72117016617647	1.64368982205882	-9.52293277205882	-9.38680776617647	1.24861432794118	-9.80707211470588	-9.78499038088235	0.488565863235294	0.383851010294118	-0.0908857985294118	0.852718761764706	-0.635189541176471	-7.98066761764706	-0.00222586176470591	-0.0230392130294118
23	STANDING	2.77899323235294	-2.75659015588235	-2.93834289117647	-9.85421519558824	-9.584444925	-9.29409745147059	9.19857125882353	-1.92467310735294	-2.34046209117647	-9.84610385	-9.84818648823529	-9.47199734411765	7.50206478676471	3.11544314558824	0.299984447058824	-9.83141958970588	-9.75219983676471	-9.73595215441176	-3.09480620588235	-4.807256275	6.59791283235294	-9.42011240294118	-9.48074760882353	-9.62389689411765	-6.26866616029412	-3.86838872647059	-5.34637592794118	-9.72770702058824	-9.72509523235294	-9.84654516470588	-9.57212267058824	-9.516698575	-9.57212267058824	-9.516698575	-9.78671485441176	-9.74811528235294	-9.38430293382353	-9.23796565588235	-9.763992525	-9.72387365294118	-9.83627197058824	-9.62831825294118	-9.45170568823529	-9.86333385588235	-9.58042411176471	-9.26110099117647	0.172379317647059	-0.261579573529412	-0.213816448529412	-9.83283252058824	-9.75176561617647	-9.69610229705882	-9.84531642205882	-9.77157997794118	-9.76241315882353	2.01742811470588	-1.353767725	-0.8632041	-9.47510436323529	-9.52781164558824	-9.67939565	-9.41698515588235	-9.45871186029412	-9.642499225	-3.04184936911765	-2.64717258676471	-1.360763425	-9.57986177058824	-9.55291356470588	0.528811576470588	-9.73798155735294	-9.750536875	2.75112773676471	-9.44583829705882	-9.24805421470588	-1.69563963823529	-9.72598810882353	-9.73849691470588	1.46428938676471	1.01789039558824	0.316750895588235	0.340719467647059	-0.937024239705882	-7.53773237352941	3.54238033382353	0.180098972514706
23	WALKING	2.73211884237288	-1.61250284915254	-4.19133721694915	-3.13521773389831	-2.23425797118644	2.45708295254237	9.39809688644068	-1.6176137	-1.60763360338983	-9.77230903898305	-9.66550706949153	-9.32981341864407	1.32306304576271	-0.0657932966101695	0.489143194915254	-2.99534249322034	-1.83214555254237	-0.378974806779661	-1.65174647627119	-3.36197752542373	2.95193136610169	-4.94322648644068	3.21634097288136	-2.48232650169492	-1.34519176440678	-0.075781579661017	-0.469982198305085	-3.63969434576271	3.86020636101695	-3.74456768135593	-2.97275822711864	-2.57378797288136	-2.97275822711864	-2.57378797288136	-1.40857506440678	-0.747186218644068	-0.435557054237288	2.00791483050847	0.0976228999999999	2.9291440220339	-2.76009267118644	-1.68511052372881	1.18055500338983	-3.29807279830508	-2.51111836610169	2.06762665762712	-2.68144038813559	2.75000664576271	1.77934108983051	-3.0393035220339	-2.66697372542373	-1.07740445084746	-2.77706752033898	-0.892633954237288	0.208615662711864	-3.05808233728814	-2.74230589322034	-3.79641617288136	-3.37619203050847	2.34748484067797	-2.68357390169492	-5.45051691694915	3.22685102881356	-3.11691858135593	-0.886113645762712	3.65105519661017	-1.09362910847458	-2.47019476610169	-4.07577515762712	2.93792197457627	-0.149051788135593	-1.24312710338983	1.70739099322034	2.34613298474576	-1.26616851694915	4.09521611525424	1.61908878474576	2.79869893389831	2.81340147118644	0.245621005084746	-0.906332891525424	0.170094427118644	-0.547341020338983	-7.84798045254237	1.94885322372881	0.134716005084746
23	WALKING_DOWNSTAIRS	3.01451426481481	-1.10833110555556	-3.53424165740741	0.278927609259259	1.85095406296296	2.99471346111111	9.23711401296296	-2.66386901481481	-3.20986965925926	-9.50790837407407	-9.3901254962963	-9.05888257592593	0.283876981481481	-0.0752023759259259	-0.175018901851852	2.58458070925926	-1.71288966296296	0.788982925925926	-0.251845853703704	-2.07917631111111	2.46837978888889	-4.16133032777778	2.76463121111111	-2.46189900740741	-0.779622112962963	-0.718070307407407	-0.261158664814815	-3.2301569962963	1.60367695555556	-3.6786963962963	2.42644306111111	2.56116166851852	2.42644306111111	2.56116166851852	0.770444611111111	3.38693078703704	0.658699205555556	0.638454238888889	-0.812484903703704	1.22776635555556	2.4603853537037	2.27590463148148	3.41231157407407	-0.320209787037037	0.581312075925926	1.84928786481481	-3.0101896037037	-0.586368416666667	1.84926855555556	2.49725002777778	-1.40832124444444	1.72402294444444	0.703347840740741	-2.3616088462963	-1.83092923333333	-2.78999225555556	-2.90124661851852	-2.24619136111111	-3.21437272222222	3.48925248888889	-2.25544859444444	-4.6337514537037	0.825745412962963	-3.16620365555556	-0.219585068518519	2.23155368888889	-1.6051058462963	3.90231960185185	-0.898242364814815	1.8555677962963	3.80573968333333	2.26401706666667	0.75835887037037	1.70872084259259	-2.45298117777778	4.02651090185185	1.19566571666667	-0.166343485185185	2.46925902407407	-0.647137725925926	-0.178385857407407	1.39336003333333	0.290151587037037	-8.16592367407407	1.60335424259259	0.131746438444444
23	WALKING_UPSTAIRS	2.56619428431373	-2.11847009607843	-3.23189045882353	-2.51125893137255	0.747187062745098	3.30069140392157	8.43438810196078	-2.14481808235294	-3.5593445	-9.33344481568627	-9.10474557058824	-9.02065910392157	0.260847076470588	0.273671962745098	1.07088771372549	-3.81315689411765	-3.44046533529412	-4.08094020392157	1.13733817647059	-1.6208985372549	-0.708719309803922	-5.50664576666667	-2.93681861176471	-0.757820103921569	-1.81126691764706	0.0710193843137255	-0.980831796078431	-5.48318881568627	-4.93514122352941	-5.43765425882353	-1.45136184313726	-2.89911947058824	-1.45136184313726	-2.89911947058824	-3.11143885098039	-3.62708849411765	-2.69247720392157	-3.62234670196078	-5.04367150588235	-5.51275188627451	-2.9624224627451	-1.94791933921569	-1.51325330784314	-2.52577656078431	1.50801918627451	2.82029383529412	-4.16234256078431	-2.06627524509804	-2.11524670784314	-3.76999825294118	-3.54704568627451	-3.46605238039216	-4.24877553333333	-3.80894442941176	-4.6895638372549	-3.00862749803922	-3.80697933333333	-4.43171315294118	-4.38848837647059	-3.04495878431373	-2.65922754313725	-5.90430783921569	-3.01619977058824	-2.10626260392157	-1.26842886470588	-2.08222458431373	-4.2325123745098	-2.70429217647059	-4.10047643333333	-0.984563296078431	-3.23728102352941	-4.54324844901961	1.70130642156863	-3.95799415294118	-4.72288156078431	0.85233658627451	-5.1871565	-6.32659461568627	2.60067012156863	0.57092881372549	0.328329141176471	-3.11531826862745	0.883575576470588	-5.85360400392157	2.32358364313725	0.277962284705882
24	LAYING	2.69281948055556	-1.95950614861111	-1.32736748611111	-9.67984021111111	-9.83126461944445	-9.73566958888889	-3.59292534027778	7.38430699305556	6.83839909722222	-9.60412164305555	-9.93454358055556	-9.79239668194444	7.3121924125	2.88350611666667	-0.653980040277778	-9.8636543375	-9.82430495	-9.83087366805556	-1.99148094444444	-6.24412772361111	7.26713647083333	-9.82651720138889	-9.60299550972222	-9.8170136125	-6.31644390277778	-3.82323710416667	-5.30965663055556	-9.79865720555556	-9.78091312777778	-9.92381595972222	-9.718540425	-9.69354834166667	-9.718540425	-9.69354834166667	-9.85529270555556	-9.83605927361111	-9.53791512638889	-9.57829934722222	-9.82780873888889	-9.78659102222222	-9.75893687083333	-9.80830362083333	-9.76634815694444	-9.65167081805556	-9.84571808472222	-9.73057781805556	-4.11215696805556	3.3959029	2.70730692083333	-9.85998546805556	-9.82140613888889	-9.81549689583333	-9.88140517777778	-9.84124532361111	-9.83185637916667	1.93245050138889	1.44878376666667	1.16043417638889	-9.76570564027778	-9.66111980277778	-9.81093036111111	-9.84713284166667	-9.5779294875	-9.83602745694444	2.46020874861111	-1.5803435375	3.12981674027778	-9.73171068055555	-9.71063024027778	1.54875376805556	-9.83108084305556	-9.8328511625	3.71984926527778	-9.64001383472222	-9.61369084583333	0.579639040277778	-9.78596740694444	-9.80096981111111	2.71652307777778	-0.311069493055556	0.381722693055556	0.255522540277778	0.120435381944444	5.10360052361111	-4.94414754583333	-0.505943181111111
24	SITTING	2.73475690147059	-2.07654321470588	-3.78028109264706	-9.90593766617647	-9.56255962058824	-9.57056111470588	9.19637604411765	3.82921857941176	1.40484479117647	-9.89660149852941	-9.71692544705882	-9.63406795735294	7.48953448529412	2.36423005441176	-0.222246736764706	-9.88564382205882	-9.79573678088235	-9.84662946764706	-2.64647026470588	-6.47448180294118	6.23591673529412	-9.88111648676471	-9.77954005147059	-9.71277654117647	-7.62739795882353	-4.0616936	-5.00013038088235	-9.91442007794118	-9.89780810588235	-9.89850160294118	-9.68979156470588	-9.63779683235294	-9.68979156470588	-9.63779683235294	-9.85555822352941	-9.85418456176471	-9.64633252352941	-9.69257162647059	-9.91306424705882	-9.90724530735294	-9.89529506764706	-9.62773200147059	-9.66991781176471	-9.91100005441177	-9.54998005147059	-9.54402697794118	0.156926820588235	-0.177348333823529	1.25297866029412	-9.88857403235294	-9.79228238382353	-9.81971300147059	-9.892888075	-9.81550132794118	-9.86008449264706	2.27526980441176	-1.20233487058824	-0.0213921235294117	-9.85676523823529	-9.81200181176471	-9.74686891029412	-9.88891551764706	-9.76252427794118	-9.72851787647059	0.296327988235294	-3.10425580441176	-0.261874622058824	-9.68905031470588	-9.65852262058823	0.777657298529412	-9.84469962941176	-9.8561372	4.00698515735294	-9.77973720735294	-9.69105899117647	-0.815344694117647	-9.90854751176471	-9.90933058235294	2.910021825	1.14200383088235	-0.327908454411765	0.585384257352941	-0.485598545588235	-7.65209814558824	-0.749754445588235	-0.0558413695220588
24	STANDING	2.80348883913043	-2.46482246811594	-3.60630767246377	-9.8725587115942	-9.36871974347826	-9.30283530144928	9.6644228	-2.20113938985507	-1.67004674492754	-9.92197591884058	-9.68155388695652	-9.4618494942029	7.46177416521739	1.22612012753623	0.106903730434783	-9.80573836811594	-9.67745638695652	-9.77716354927536	-3.01366987391304	-6.22096421014493	6.43556375942029	-9.60738660289855	-9.67298518695652	-9.69958678115942	-6.02741805507246	-4.37229745652174	-5.17180379565217	-9.75856809130435	-9.81983572028986	-9.83276883478261	-9.50061017681159	-9.4790101173913	-9.50061017681159	-9.4790101173913	-9.77620953913043	-9.73108343043478	-9.54518594057971	-9.5310477884058	-9.82387268985507	-9.79995718695652	-9.84183633623188	-9.48970158405797	-9.53817599275362	-9.88851853478261	-9.34454791304348	-9.23802467681159	1.96237352898551	-1.07678568405797	-0.00202082318840583	-9.8116164057971	-9.67720592463768	-9.74170468405797	-9.81721691014493	-9.70228184202899	-9.79936740869565	2.37528962753623	-1.25084488695652	1.80755064492754	-9.58540187246377	-9.70426493768116	-9.70133388405797	-9.61885695217391	-9.65798055507246	-9.72688652173913	-2.82843797391304	-1.24567026086957	-0.91275465942029	-9.60066088115942	-9.49522556376812	-0.44135517826087	-9.72251355217391	-9.73195509565217	2.91578029855072	-9.63922314202899	-9.54407176956522	-2.84999140724638	-9.81119237826087	-9.797551	1.38739683623188	0.53271322173913	0.609742891304348	-0.29908721884058	0.259715994202899	-8.57865246521739	1.82908385362319	0.0586753424246377
24	WALKING	2.76980816034483	-2.87694241206897	-3.95760917068966	-4.7076236637931	-2.69234503103448	-2.88840016206897	9.5970108137931	-3.87765574137931	-1.40910029827586	-9.83132400344828	-9.62578844310345	-9.62822966551724	0.71091404137931	0.529180037931035	0.120187106896552	-4.85863255344828	-3.02220161206897	-4.91189466034483	-2.75932107241379	-4.98355973275862	4.60028993448276	-5.80597373275862	-4.87166280172414	-3.96154003275862	-2.22363966896552	-1.00347514137931	-2.12039427758621	-4.90773455517241	-5.14246569655172	-5.57968202931034	-2.99983613965517	-4.8106401862069	-2.99983613965517	-4.8106401862069	-3.99722201034483	-4.09824562586207	-4.03064156896552	-5.63863212586207	-5.07824745862069	-5.56022765862069	-4.92419802586207	-2.23510239137931	-3.44493013448276	-4.62733639137931	-1.90804163965517	-3.14646918448276	-3.25925632931034	-1.52640777413793	-0.733277968965517	-5.09628168793103	-3.52829307068966	-4.69920224310345	-5.07640734482759	-3.08449173275862	-5.11115619482759	-2.60338772758621	-4.39634005689655	-4.00928133965517	-4.68295081206897	-4.79841432931034	-3.9144792137931	-6.16915839310345	-4.95896271896552	-4.53337858448276	-0.483912867241379	1.36707442068966	-3.01514629655172	-4.34618912068966	-5.90265845517241	2.73746218965517	-4.18641046896552	-4.0297998362069	2.13627749655172	-5.34509163793103	-6.68032801896552	3.3983593362069	-5.71594392068966	-5.67447731896552	2.72204894827586	-0.145174663793103	-0.606760956896552	0.426398968965517	-1.18058809137931	-8.30330757068966	1.62412044137931	0.120121440172414
24	WALKING_DOWNSTAIRS	2.88631208909091	-2.44015096727273	-4.38566451090909	-3.45352084	-1.44346674909091	-2.92272971636364	9.50883416727273	-2.91683906181818	-2.17385825818182	-9.61845327454545	-9.41478979454545	-9.42207718727273	0.646292392727273	-0.651219207272727	-0.361962492727273	-3.37218894	-2.50580431636364	-3.23861136545455	-0.601757138181818	-1.28072831818182	2.98929272	-4.43667911272727	-4.84673524	-4.91077244909091	-1.08035084	-1.27099995636364	-1.82949230545455	-3.49056688909091	-5.19326735090909	-4.78690941272727	-3.30365030909091	-1.24021772	-3.30365030909091	-1.24021772	-2.85306141272727	-2.36223614363636	-3.04965806363636	-4.08000121090909	-4.97152238363636	-4.59159852363636	-2.51180384727273	-0.924125992727273	-2.60356902545455	-0.72408576	-2.77267111636364	-2.79429906181818	-5.41663870181818	-0.05740948	2.92159286	-3.76175794909091	-2.75806369090909	-2.56337266	-3.55930598	-2.08952468545455	-3.24700178	-3.98144618	-4.25968630909091	-3.31907037636364	-2.90426290363636	-4.33475431818182	-3.96286646363636	-4.84894683818182	-5.23412701636364	-5.73281905454545	-1.77478286727273	1.34848584727273	0.488811385454545	-1.55371310181818	-3.00194147272727	-1.31745565818182	-2.30579275636364	-1.76941453818182	0.373069561818182	-3.74298686727273	-4.70147270181818	2.45127850909091	-4.74449925818182	-4.78030486181818	2.22535472	-0.5565025	0.0730388945454545	0.551508812727273	-0.372371485454545	-8.19838803818182	1.71762154727273	0.1200578956
24	WALKING_UPSTAIRS	2.79860514237288	-1.76118070847458	-3.72690673220339	-3.44399351355932	-2.95503482372881	-2.55601012881356	9.06369500508475	-2.37498409152542	-2.27134869152542	-9.62190567457627	-9.16690779830508	-9.34952938983051	1.10102198474576	0.327898644067797	-0.059369727118644	-4.9876467220339	-5.1522075220339	-5.23807264237288	1.24713393559322	-1.6164646559322	0.606950272881356	-5.77426408813559	-5.68534124576271	-2.89693279491525	-2.20785109152542	-0.147844223728814	-0.436787618644068	-6.40489537966102	-6.46644373728814	-6.48975330847458	-2.26402822033898	-3.0685447	-2.26402822033898	-3.0685447	-4.88487620508475	-4.41068689830508	-3.4928224559322	-5.03929060169492	-6.58751629152542	-6.38180352881356	-3.95790553898305	-2.87948298474576	-3.12792211016949	-3.26165553050847	-3.09708546779661	-2.83143443389831	-5.02463282542373	-3.32980858474576	-2.27790780847458	-5.15644617288136	-5.27604243559322	-4.8339098779661	-5.27104719152542	-5.35843319152542	-5.62727123050847	-4.15185841186441	-5.08876718135593	-4.26530074576271	-5.03188684915254	-5.46620981186441	-3.72182912033898	-6.02945480677966	-5.86177824237288	-3.11996408983051	-2.06261979491525	-2.01129420169492	-3.63591047627119	-3.22300989322034	-4.06283377627119	-2.97802451016949	-4.29800778813559	-4.5964779779661	0.71059696440678	-5.64664994745763	-5.4907099	-0.352378198305085	-6.4611467	-6.53876950677966	0.533975849152542	-0.595794222033898	0.17741756440678	-1.70822983728814	1.87074770677966	-6.82918761186441	2.47122399830508	0.181479912372881
25	LAYING	2.30050380136986	-1.06542791232877	-1.69911399452055	-9.09116474109589	-6.98840922876712	-7.34870049452055	-4.48773764246575	6.13557089452055	5.13538482465753	-8.29554947808219	-6.44581156712329	-6.19057443013699	5.04707674109589	1.17411712328767	0.0139559315068493	-9.73323412328767	-9.45687169726027	-9.6783552630137	-0.393449789041096	-3.38096471917808	3.78442293972603	-8.89769639726027	-9.36630803287671	-9.1092799	-3.68863087534247	-4.27364394109589	-4.17768575753425	-9.57381145068493	-9.71564323013699	-9.74242254520548	-5.48484943835616	-6.47174197260274	-5.48484943835616	-6.47174197260274	-9.62161355890411	-9.61931605342466	-8.09688545342466	-8.56017369726027	-9.69783262465753	-9.6830952260274	-9.29147371232877	-7.83613893561644	-8.16197953561644	-9.02547712465753	-6.71622482876712	-6.71636563287671	-4.0468930630137	-0.514783939726027	-0.546872195890411	-9.72859085753425	-9.46802003561644	-9.62632674520548	-9.76423984657534	-9.48414293561644	-9.71885370136986	0.0226443424657534	-2.55718051369863	-0.614190494520548	-8.90517539315069	-9.46259639315068	-9.24536860547945	-8.91308069041096	-9.32293334794521	-9.15467504246575	-2.4473425109589	-2.35719272739726	-1.60946421780822	-7.8474133260274	-6.56673331506849	-2.4004228369863	-9.6008314739726	-9.63601212876712	2.23070778356164	-9.10126993561644	-8.50661340684931	-3.70157911780822	-9.6825160890411	-9.70457947534246	1.38132269041096	2.0876135260274	2.79684506164384	-0.429759417808219	0.155751612328767	5.7372128260274	-4.35761707945206	-0.416502209109589
25	SITTING	2.78541482461538	-1.73503222769231	-2.13014967230769	-9.91892828615385	-9.42448520153846	-9.65139552153846	8.65686078153846	4.77401400615385	3.00628104615385	-9.88879980615385	-9.63415016923077	-9.69459982461538	7.47627319846154	3.0265664	0.217333887692308	-9.92278621692308	-9.82870991692308	-9.88433153384615	-3.12165693230769	-6.61259573692308	6.39358207076923	-9.89907584153846	-9.81193501846154	-9.72637558615385	-8.13319298615385	-3.83641774769231	-4.95595643230769	-9.92304653846154	-9.91315767692308	-9.91491387846154	-9.70409337076923	-9.60003414461539	-9.70409337076923	-9.60003414461539	-9.89545142461538	-9.88311804923077	-9.66568718615385	-9.70639125692308	-9.9286465	-9.91766403076923	-9.91405498153846	-9.59117259384615	-9.74776131230769	-9.92124279384615	-9.44842993230769	-9.62090614615385	-1.33477424153846	1.14712828923077	1.72978711230769	-9.92478846153846	-9.82957002923077	-9.86326396461538	-9.92750109846154	-9.84068025384615	-9.89156105538462	2.48842865384615	-0.954900198461538	1.49392492153846	-9.88002552461538	-9.83827801076923	-9.75805890153846	-9.90550003076923	-9.79828883230769	-9.74172870615385	1.83413867230769	-3.40664987692308	0.466348727692308	-9.67017992615385	-9.61997268307692	2.18339783076923	-9.87941825538462	-9.87618801076923	3.29777627384615	-9.79350913692308	-9.70321897230769	-0.991801849230769	-9.91781701692308	-9.92019559538462	2.31877593230769	-0.135137947692308	0.188024903076923	0.277153143076923	-0.88488	-7.01692020615385	-0.40612854	-0.0984975363846154
25	STANDING	2.78013701621622	-2.55012161891892	-2.22069665135135	-9.91970126756757	-9.54569225945946	-9.64642688108108	9.29794733108108	-1.59316786486486	4.88783081756757	-9.93148267702703	-9.80642970675676	-9.67792578648649	7.52337295675676	1.99723725675676	0.125185241891892	-9.88312658378378	-9.7227241054054	-9.87062685135135	-2.61683682162162	-6.56941076081081	7.01392606891892	-9.71357421216216	-9.76757621081081	-9.71814139189189	-6.05988247432432	-3.95946560540541	-5.40084856351351	-9.77909693918919	-9.8724214	-9.80722294459459	-9.72663592162162	-9.68075629324324	-9.72663592162162	-9.68075629324324	-9.84647071216216	-9.82637080945946	-9.67077442837838	-9.59884274324324	-9.85091991216216	-9.83230809594595	-9.90093202837838	-9.59846189054054	-9.74051231216216	-9.92851743243243	-9.5417933	-9.6212373972973	1.04459413783784	0.478165248648649	2.29217923378378	-9.88404654864865	-9.72554452972973	-9.84832251216216	-9.89339890810811	-9.74029503513514	-9.87898048378378	2.01304846621622	-0.903152021621622	1.95616875945946	-9.6807852527027	-9.7839988527027	-9.70456862567567	-9.7266417	-9.75960666081081	-9.74982088108108	-2.07055413918919	-2.89255692297297	-1.16043606621622	-9.72355393243243	-9.70203660405405	1.85149692297297	-9.82294170810811	-9.82083315	3.14268805675676	-9.68972499594595	-9.61090396891892	-2.09283999189189	-9.8401783027027	-9.83098935945946	0.717608081081081	0.238029468918919	-0.00914155405405401	0.030085872972973	0.318040422972973	-7.45256263243243	1.92584861621622	-0.120205382366216
